Captura,Entrada,AG
260,32.61,32.3212522892871
261,32.376,31.9744015679011
262,32.376,31.6258014546905
263,32.258,31.2754839084525
264,32.024,30.9234795741
265,31.906,30.5698178221518
266,31.672,30.2145267902735
267,31.672,29.8576334267084
268,31.437,29.4991635354343
269,31.203,29.1391418228808
270,30.968,28.777591946043
271,30.851,28.4145365618258
272,30.616,28.0499973774546
273,30.381,27.6839952017886
274,30.147,27.316549997375
275,29.912,26.9476809330844
276,29.795,26.5774064371692
277,29.795,26.2057442505903
278,28.857,25.8327114804615
279,28.857,25.4583246534623
280,28.739,25.0825997690756
281,28.387,24.7055523525118
282,28.27,24.3271975071813
283,27.918,23.9475499665889
284,27.801,23.5666241455213
285,27.332,23.1844341904109
286,27.097,22.80099402876
287,26.745,22.4163174175171
288,26.276,22.0304179903043
289,26.041,21.6433093033974
290,25.572,21.2550048803697
291,25.337,20.8655182553159
292,24.986,20.4748630145767
293,24.634,20.0830528368962
294,24.047,19.6901015319439
295,23.695,19.2960230771459
296,23.343,18.9008316527722
297,22.874,18.5045416752354
298,22.64,18.10716782856
299,22.17,17.7087250939903
300,21.467,17.3092287777049
301,21.115,16.9086945366159
302,20.528,16.5071384022289
303,19.824,16.104576802545
304,19.238,15.7010265819901
305,18.769,15.2965050193569
306,18.065,14.891029843754
307,17.478,14.484619248569
308,16.774,14.0772919034706
309,15.836,13.6690669645086
310,15.132,13.2599640824157
311,14.546,12.8500034092715
312,13.607,12.4392056037482
313,12.903,12.0275918352029
314,12.434,11.6151837868874
315,11.73,11.2020036584646
316,10.557,10.7880741678183
317,9.971,10.3734185517671
318,8.915,9.9580605647263
319,8.329,9.54202447363009
320,7.625,9.12533504660762
321,7.038,8.70801753219008
322,6.452,8.29009762545834
323,5.983,7.8716014178471
324,4.927,7.45255532861431
325,4.458,7.03298601847924
326,4.106,6.61292028963182
327,3.402,6.19238498090211
328,2.933,5.7714068716565
329,2.581,5.35001261191368
330,2.112,4.92822869800493
331,1.642,4.5060815116694
332,1.291,4.08359743512334
333,1.056,3.66080304626077
334,0.704,3.2377253941568
335,0.352,2.8143924019918
336,0.118,2.39083385093496
337,0,1.96708626366303
338,0.118,1.54322470046578
339,0,1.11957948259974
340,0,0.698221123530949
341,0,0.293138410300296
342,0,0
