Captura,Entrada,AG
111,38.475,37.6901707385255
112,39.062,38.0137494764905
113,39.883,38.3416213748042
114,40.704,38.6735036313885
115,41.173,39.0092451179497
116,41.76,39.3488699252232
117,42.112,39.6924797789582
118,42.464,40.0400647456068
119,42.698,40.391390795285
120,42.815,40.7460933049056
121,42.815,41.1038324413585
122,42.815,41.464523142259
123,42.815,41.8278376381704
124,42.815,42.1928680951552
125,42.815,42.559705681631
126,42.933,42.9294526878783
127,42.933,43.3028059355298
128,42.933,43.681020018809
129,43.05,44.0644204344869
130,43.05,44.4506000558742
131,43.167,44.8383491632159
132,43.285,45.2291356474715
133,43.285,45.6229998518946
134,43.402,46.018953257205
135,43.519,46.4158953365097
136,43.637,46.8137474028584
137,43.989,47.2127181094958
138,44.34,47.6126236902896
139,44.575,48.0131956412138
140,45.044,48.4142372921728
141,45.396,48.8156444561155
142,45.865,49.2173584495195
143,46.452,49.6190893104924
144,47.156,50.021376548533
145,48.094,50.4229696728053
146,48.798,50.8234183055259
147,49.502,51.2241267158786
148,50.206,51.6196815377165
149,51.261,52.0148424440676
150,51.965,52.4080615516596
151,52.669,52.7991845253054
152,53.725,53.1888929645623
153,54.546,53.5780117930587
154,55.25,53.964557669
155,55.953,54.3417311001971
156,56.657,54.7067226544149
157,57.361,55.0626362608719
158,57.947,55.4164698055237
159,58.769,55.7709972201805
160,59.707,56.0985134625207
161,60.411,56.4315585003132
162,60.997,56.7534731945111
163,61.701,57.0656222896225
164,62.288,57.3637347452851
165,62.757,57.725126560705
166,63.109,58.087755529392
167,63.578,58.4381316345076
168,63.578,58.7520032804651
169,63.695,59.0404708862422
170,63.695,59.3033545433287
171,63.813,59.5326517998948
172,63.813,59.7020809217875
173,63.93,59.8395419668145
174,63.93,59.9899476309412
175,64.047,60.1252007562721
176,64.047,60.2130679025983
177,64.047,60.2303949250913
178,64.047,60.2125069580127
179,64.047,60.1690893260835
180,63.93,60.3286325492058
181,63.813,60.4182109647147
182,63.695,60.4453583253711
183,63.343,60.425991381571
184,62.991,60.360022375049
185,62.757,60.2481286762527
186,62.405,60.0926879857659
187,62.053,59.896482772695
188,61.818,59.6637263023194
189,61.467,59.4027365119027
190,61.115,59.1158744605849
191,60.88,58.8064163325116
192,60.293,58.2106878434882
193,59.942,58.1807516469863
194,59.824,57.9934258294944
195,58.886,57.7125052346663
196,58.769,57.4056278156032
197,58.299,57.0789360459285
198,57.83,56.7372651355352
199,57.596,56.3785882823844
200,57.244,55.9985014008303
201,56.892,55.5939014508971
202,56.423,55.1679680972018
203,56.071,54.7339834563292
204,55.719,54.2894164268182
205,55.367,53.9103297211392
206,55.015,53.5202220038144
207,54.311,53.1287411720246
208,53.959,52.7328470866163
209,53.607,52.33841707004
210,53.021,51.9375789034039
211,52.552,51.5195014182984
212,52.2,51.1135361511527
213,51.613,50.7040044244067
214,51.261,50.2912241348844
215,50.909,49.8757403398853
216,50.44,49.4586997632118
217,49.971,49.0382977917787
218,49.619,48.6150679015334
219,49.15,48.1904798049638
220,48.681,47.7652119688586
221,48.211,47.3396770752566
222,47.859,46.9141370662768
223,46.921,46.4887282388691
224,46.452,46.0640093632853
225,45.865,45.6408557479065
226,45.279,45.2195759395206
227,44.81,44.7999181343469
228,43.871,44.3793329860409
229,43.285,43.9664046407188
230,42.815,43.5565482666011
231,42.112,43.1510273490366
232,41.408,42.7493733740104
233,40.821,42.3506984024132
234,39.766,41.9548724864905
235,39.062,41.5620732883813
236,38.475,41.172554937168
237,37.889,40.7865998131868
238,36.833,40.4043700463443
239,36.247,40.0258995214048
240,35.777,39.651134663684
241,35.308,39.2799657824613
242,34.839,38.912269508473
243,34.37,38.5479447463241
244,34.135,38.1869321821589
245,33.901,37.8292233817912
246,33.783,37.4748765952599
247,33.783,37.1240562318439
248,33.666,36.7770965344151
249,33.666,36.4345460257133
250,33.549,36.0971084715666
251,33.431,35.7654541054431
252,33.431,35.439729795265
253,33.431,35.0826334191421
254,33.197,34.7587258720507
255,33.079,34.4454061763572
256,33.079,34.1401401837816
257,32.962,33.8412833811275
258,32.728,33.5355261649805
259,32.728,33.2623468555276
260,32.61,32.9788456292486
261,32.376,32.6982892122837
262,32.376,32.4199624072994
263,32.258,32.1436694061378
264,32.024,31.8724469021314
265,31.906,31.6005005363353
266,31.672,31.3279876441188
267,31.672,31.0569689824687
268,31.437,30.7868477301013
269,31.203,30.5165091072782
270,30.968,30.2451697489375
271,30.851,29.9722600449127
272,30.616,29.6971316958474
273,30.381,29.4196582101253
274,30.147,29.140006612448
275,29.912,28.859814583155
276,29.795,28.5752648217982
277,29.795,28.2801136435895
278,28.857,27.9758490301111
279,28.857,27.6652735565775
280,28.739,27.3476523395894
281,28.387,27.0138995997025
282,28.27,26.6769211646863
283,27.918,26.3377807341373
284,27.801,25.9938917316179
285,27.332,25.6401928498905
286,27.097,25.2775132697532
287,26.745,24.907653900757
288,26.276,24.5320245098439
289,26.041,24.1476681436266
290,25.572,23.7544753033636
291,25.337,23.3530564357237
292,24.986,22.9446503793562
293,24.634,22.5320060109051
294,24.047,22.1094710186237
295,23.695,21.6701190714409
296,23.343,21.2285908534086
297,22.874,20.7823103380216
298,22.64,20.331433680925
299,22.17,19.875838983306
300,21.467,19.4156508708625
301,21.115,18.9510547459255
302,20.528,18.4823624748133
303,19.824,18.0099501591168
304,19.238,17.5341904470827
305,18.769,17.0554319984125
306,18.065,16.5740051918222
307,17.478,16.0902981780146
308,16.774,15.6049758644651
309,15.836,15.1169369177559
310,15.132,14.6237146319203
311,14.546,14.1320539309986
312,13.607,13.6465128875482
313,12.903,13.161860662798
314,12.434,12.676442716573
315,11.73,12.191683246826
316,10.557,11.7092860626647
317,9.971,11.2298470486888
318,8.915,10.7534061320246
319,8.329,10.2789544121139
320,7.625,9.80690607854222
321,7.038,9.31905514981073
322,6.452,8.80322871700133
323,5.983,8.41799493461389
324,4.927,7.96600200064638
325,4.458,7.51613847700025
326,4.106,7.06720749495572
327,3.402,6.61948051627167
328,2.933,6.17362433343709
329,2.581,5.72992986170489
330,2.112,5.28835795767569
331,1.642,4.84877185119024
332,1.291,4.41106033605249
333,1.056,3.97521984393277
334,0.704,3.54109187381358
335,0.352,3.11002921725398
336,0.118,2.68401990503689
337,0,2.26509643451882
338,0.118,1.85473272182944
339,0,1.4157122281737
340,0,0.969243225788337
341,0,0.50844107521627
342,0,0
