Captura,Entrada,AG
149,51.261,47.0266919460646
150,51.965,47.1844031934066
151,52.669,47.3375223399498
152,53.725,47.4859635408421
153,54.546,47.6296422047036
154,55.25,47.7684751240445
155,55.953,47.9023806038427
156,56.657,48.0312785880135
157,57.361,48.155090783509
158,57.947,48.27374078179
159,58.769,48.3871541774196
160,59.707,48.4952586835301
161,60.411,48.5979842439268
162,60.997,48.6952631415944
163,61.701,48.787030103383
164,62.288,48.8732224006567
165,62.757,48.9537799456991
166,63.109,49.0286453836755
167,63.578,49.0977641799659
168,63.578,49.1610847026891
169,63.695,49.2185583002526
170,63.695,49.2701393737702
171,63.813,49.3157854442041
172,63.813,49.3554572140978
173,63.93,49.38911862378
174,63.93,49.4167369019302
175,64.047,49.4382826104121
176,64.047,49.4537296832901
177,64.047,49.4630554599618
178,64.047,49.4662407123495
179,64.047,49.4632696661073
180,63.93,49.4541300158167
181,63.813,49.4388129341546
182,63.695,49.4173130750316
183,63.343,49.3896285707135
184,62.991,49.3557610229523
185,62.757,49.3157154881643
186,62.405,49.2695004567114
187,62.053,49.2171278263483
188,61.818,49.1586128699181
189,61.467,49.0939741973878
190,61.115,49.0232337123287
191,60.88,48.9464165629599
192,60.293,48.8635510878855
193,59.942,48.7746687566659
194,59.824,48.6798041053783
195,58.886,48.5789946673291
196,58.769,48.4722808990949
197,58.299,48.359706102076
198,57.83,48.2413163397576
199,57.596,48.1171603508836
200,57.244,47.9872894587548
201,56.892,47.8517574768725
202,56.423,47.7106206111563
203,56.071,47.5639373589708
204,55.719,47.4117684052022
205,55.367,47.2541765156338
206,55.015,47.0912264278692
207,54.311,46.9229847400636
208,53.959,46.749519797719
209,53.607,46.5709015788096
210,53.021,46.3872015775
211,52.552,46.1984926867256
212,52.2,46.0048490798991
213,51.613,45.8063460920142
214,51.261,45.6030601004116
215,50.909,45.3950684054734
216,50.44,45.1824491115103
217,49.971,44.9652810081016
218,49.619,44.7436434521469
219,49.15,44.5176162508833
220,48.681,44.2872795461155
221,48.211,44.0527136999055
222,47.859,43.813999181957
223,46.921,43.5712164589279
224,46.452,43.3244458858941
225,45.865,43.0737676001818
226,45.279,42.8192614177763
227,44.81,42.5610067325082
228,43.871,42.2990824182059
229,43.285,42.0335667339971
230,42.815,41.7645372329292
231,42.112,41.4920706740705
232,41.408,41.2162429382399
233,40.821,40.9371289475068
234,39.766,40.6548025885862
235,39.062,40.3693366402463
236,38.475,40.0808027048324
237,37.889,39.7892711439985
238,36.833,39.4948110187285
239,36.247,39.1974900337124
240,35.777,38.8973744861356
241,35.308,38.5945292189225
242,34.839,38.2890175784672
243,34.37,37.9809013768696
244,34.135,37.6702408586831
245,33.901,37.3570946721703
246,33.783,37.0415198450483
247,33.783,36.7235717646963
248,33.666,36.403304162785
249,33.666,36.0807691042767
250,33.549,35.7560169807355
251,33.431,35.4290965078745
252,33.431,35.1000547272574
253,33.431,34.7689370120642
254,33.197,34.4357870768179
255,33.079,34.1006469909637
256,33.079,33.7635571961812
257,32.962,33.4245565273031
258,32.728,33.0836822367083
259,32.728,32.7409700220466
260,32.61,32.396454057149
261,32.376,32.050167025971
262,32.376,31.7021401594108
263,32.258,31.3524032748384
264,32.024,31.0009848181704
265,31.906,30.6479119083192
266,31.672,30.2932103838427
267,31.672,29.9369048516199
268,31.437,29.5790187373735
269,31.203,29.2195743378612
270,30.968,28.8585928745564
271,30.851,28.4960945486371
272,30.616,28.1320985971061
273,30.381,27.7666233498612
274,30.147,27.3996862875406
275,29.912,27.031304099968
276,29.795,26.6614927450232
277,29.795,26.2902675077714
278,28.857,25.9176430596817
279,28.857,25.543633517775
280,28.739,25.1682525035405
281,28.387,24.7915132014686
282,28.27,24.4134284170503
283,27.918,24.0340106340998
284,27.801,23.653272071261
285,27.332,23.2712247375672
286,27.097,22.8878804869253
287,26.745,22.5032510714064
288,26.276,22.1173481932273
289,26.041,21.7301835553162
290,25.572,21.341768910363
291,25.337,20.9521161082591
292,24.986,20.561237141841
293,24.634,20.1691441908584
294,24.047,19.7758496640932
295,23.695,19.3813662395648
296,23.343,18.9857069027643
297,22.874,18.5888849828631
298,22.64,18.1909141868556
299,22.17,17.7918086315923
300,21.467,17.3915828736746
301,21.115,16.99025193718
302,20.528,16.587831339194
303,19.824,16.1843371131289
304,19.238,15.7797858298095
305,18.769,15.3741946163138
306,18.065,14.9675811725615
307,17.478,14.5599637856571
308,16.774,14.1513613420142
309,15.836,13.7417933373215
310,15.132,13.3312798844577
311,14.546,12.9198417195177
312,13.607,12.507500206175
313,12.903,12.094277338651
314,12.434,11.6801957435656
315,11.73,11.2652786808657
316,10.557,10.8495500438223
317,9.971,10.4330343577082
318,8.915,10.0157567762012
319,8.329,9.59774307381771
320,7.625,9.17901963185975
321,7.038,8.75961341463834
322,6.452,8.33955193236354
323,5.983,7.91886318740302
324,4.927,7.49757560191107
325,4.458,7.07571792734227
326,4.106,6.65331914008816
327,3.402,6.23040833209268
328,2.933,5.80701461011191
329,2.581,5.38316702123724
330,2.112,4.9588945241441
331,1.642,4.5342260240858
332,1.291,4.10919048426337
333,1.056,3.68381711776446
334,0.704,3.25813566024743
335,0.352,2.83217677078836
336,0.118,2.40597301731358
337,0,1.97956378642947
338,0.118,1.55302727718189
339,0,1.12669859971175
340,0,0.702664156726486
341,0,0.295004514164195
342,0,0
