Captura,Entrada,AG
122,42.815,41.3579546234841
123,42.815,41.6065953290621
124,42.815,41.8529818550352
125,42.815,42.0970423466152
126,42.933,42.3387029118016
127,42.933,42.577887704664
128,42.933,42.81451901342
129,43.05,43.0485173531509
130,43.05,43.2798015629833
131,43.167,43.5082889075576
132,43.285,43.7338951825901
133,43.285,43.9565348243303
134,43.402,44.1761210226999
135,43.519,44.3925658378975
136,43.637,44.605780320238
137,43.989,44.8156746329927
138,44.34,45.0221581779872
139,44.575,45.2251397237051
140,45.044,45.4245275356432
141,45.396,45.620229508654
142,45.865,45.812153301011
143,46.452,46.0002064699214
144,47.156,46.1842966082139
145,48.094,46.3643314819204
146,48.798,46.5402191684713
147,49.502,46.7118681952199
148,50.206,46.8791876780117
149,51.261,47.042087459513
150,51.965,47.2004782470128
151,52.669,47.3542717494138
152,53.725,47.5033808131281
153,54.546,47.6477195565977
154,55.25,47.7872035031581
155,55.953,47.9217497119732
156,56.657,48.0512769067657
157,57.361,48.1757056020803
158,57.947,48.2949582268138
159,58.769,48.4089592447597
160,59.707,48.5176352719152
161,60.411,48.6209151903098
162,60.997,48.7187302581202
163,61.701,48.811014215845
164,62.288,48.8977033883208
165,62.757,48.9787367823722
166,63.109,49.0540561798964
167,63.578,49.1236062261933
168,63.578,49.1873345133646
169,63.695,49.2451916586134
170,63.695,49.2971313772912
171,63.813,49.3431105505475
172,63.813,49.3830892874512
173,63.93,49.4170309814667
174,63.93,49.4449023611779
175,64.047,49.4666735351674
176,64.047,49.4823180309741
177,64.047,49.4918128280611
178,64.047,49.4951383847439
179,64.047,49.4922786590402
180,63.93,49.4832211234176
181,63.813,49.4679567734291
182,63.695,49.4464801302404
183,63.343,49.4187892370664
184,62.991,49.38488564955
185,62.757,49.3447744201269
186,62.405,49.298464076438
187,62.053,49.2459665938596
188,61.818,49.187297362241
189,61.467,49.1224751469448
190,61.115,49.0515220443049
191,60.88,48.9744634316264
192,60.293,48.8913279118624
193,59.942,48.8021472531184
194,59.824,48.7069563231431
195,58.886,48.6057930189768
196,58.769,48.4986981919392
197,58.299,48.3857155681474
198,57.83,48.2668916647659
199,57.596,48.1422757021976
200,57.244,48.0119195124356
201,56.892,47.8758774438001
202,56.423,47.7342062622954
203,56.071,47.5869650498258
204,55.719,47.4342150995166
205,55.367,47.2760198083919
206,55.015,47.1124445676635
207,54.311,46.9435566508916
208,53.959,46.7694251002796
209,53.607,46.5901206113687
210,53.021,46.4057154163979
211,52.552,46.2162831665994
212,52.2,46.0218988136968
213,51.613,45.8226384908735
214,51.261,45.6185793934804
215,50.909,45.4097996597457
216,50.44,45.1963782517513
217,49.971,44.9783948369346
218,49.619,44.7559296703717
219,49.15,44.5290634780935
220,48.681,44.2978773416804
221,48.211,44.0624525843769
222,47.859,43.8228706589585
223,46.921,43.5792130375798
224,46.452,43.3315611038228
225,45.865,43.079996047156
226,45.279,42.8245987600089
227,44.81,42.5654497376543
228,43.871,42.3026289810843
229,43.285,42.0362159030533
230,42.815,41.766289237453
231,42.112,41.4929269521737
232,41.408,41.216206165592
233,40.821,40.9362030668203
234,39.766,40.6529928398341
235,39.062,40.3666495915881
236,38.475,40.0772462842158
237,37.889,39.7848546713981
238,36.833,39.4895452389727
239,36.247,39.1913871498433
240,35.777,38.8904481932384
241,35.308,38.5867947383543
242,34.839,38.2804916924051
243,34.37,37.9716024630932
244,34.135,37.6601889254976
245,33.901,37.3463113933698
246,33.783,37.0300285948119
247,33.783,36.7113976523038
248,33.666,36.3904740670308
249,33.666,36.0673117074576
250,33.549,35.7419628020787
251,33.431,35.4144779362707
252,33.431,35.0849060531557
253,33.431,34.753294458384
254,33.197,34.4196888287263
255,33.079,34.0841332243656
256,33.079,33.7466701047643
257,32.962,33.4073403479803
258,32.728,33.0661832732932
259,32.728,32.7232366670011
260,32.61,32.3785368112374
261,32.376,32.0321185156553
262,32.376,31.6840151518208
263,32.258,31.3342586901506
264,32.024,30.9828797392289
265,31.906,30.6299075873313
266,31.672,30.2753702459823
267,31.672,29.9192944953706
268,31.437,29.5617059314419
269,31.203,29.2026290144902
270,30.968,28.8420871190627
271,30.851,28.4801025849967
272,30.616,28.1166967694017
273,30.381,27.7518900994022
274,30.147,27.385702125454
275,29.912,27.0181515750492
276,29.795,26.6492564066234
277,29.795,26.2790338634826
278,28.857,25.9075005275673
279,28.857,25.5346723728764
280,28.739,25.1605648183791
281,28.387,24.7851927802495
282,28.27,24.4085707232692
283,27.918,24.0307127112563
284,27.801,23.6516324563984
285,27.332,23.2713433673862
286,27.097,22.8898585962756
287,26.745,22.5071910840404
288,26.276,22.1233536048202
289,26.041,21.738358808922
290,25.572,21.3522192646954
291,25.337,20.964947499479
292,24.986,20.576556039899
293,24.634,20.187057451904
294,24.047,19.7964643810274
295,23.695,19.4047895934907
296,23.343,19.0120460188774
297,22.874,18.618246795224
298,22.64,18.2234053174613
299,22.17,17.8275352901889
300,21.467,17.4306507857428
301,21.115,17.0327663083953
302,20.528,16.6338968652723
303,19.824,16.2340580441594
304,19.238,15.8332660977717
305,18.769,15.431538033305
306,18.065,15.0288917051897
307,17.478,14.625345908052
308,16.774,14.2209204660721
309,15.836,13.8156363144185
310,15.132,13.4095155684144
311,14.546,13.0025815766903
312,13.607,12.5948589557576
313,12.903,12.1863736048639
314,12.434,11.7771527009217
315,11.73,11.3672246724898
316,10.557,10.9566191475962
317,9.971,10.5453668608372
318,8.915,10.1334994893224
319,8.329,9.72104936456812
320,7.625,9.30804898052757
321,7.038,8.89453019187555
322,6.452,8.48052298025635
323,5.983,8.06605367127938
324,4.927,7.65114252451608
325,4.458,7.23580070329344
326,4.106,6.82002676464314
327,3.402,6.40380298488531
328,2.933,5.98709203065087
329,2.581,5.56983466092571
330,2.112,5.1519492536595
331,1.642,4.73333393870053
332,1.291,4.31387194570635
333,1.056,3.89344042434807
334,0.704,3.47192248289015
335,0.352,3.04922156663566
336,0.118,2.62527654358574
337,0,2.20007429416571
338,0.118,1.77364877737827
339,0,1.34600346437959
340,0,0.916536693892165
341,0,0.480098078577771
342,0,0
